household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend
1615,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,848.5600000000012,7,39,388.5399999999999,192.89000000000001,18.619999999999997,9.64,117.81999999999998,1.0,26.97,28.299999999999997
1616,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.6100000000002,7,32,603.1200000000007,23.98,65.13000000000001,10.01,154.11999999999995,0.0,0.0,108.86999999999999
1617,1,0,7.0,3.0,4.0,0.0,0.0,116.0,0.0,0.0,0.0,3683.049999999989,22,97,2173.8500000000026,1.79,130.63,40.0,136.53,13.73,13.74,368.7999999999999
1618,1,1,4.0,2.0,2.0,0.0,5.0,63.0,5.0,1.25,0.08,3536.3899999999853,8,79,1608.7500000000023,143.30000000000004,360.9000000000004,730.3000000000001,289.44,71.37,47.09,31.349999999999998
1619,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3454.609999999981,5,140,903.5100000000014,137.72999999999996,492.6100000000005,518.56,526.0299999999999,15.06,0.0,238.16999999999996
1620,1,0,6.0,3.0,2.0,1.0,0.0,101.0,0.0,0.0,0.0,7509.779999999939,1,261,4015.789999999988,214.99999999999997,289.4800000000001,900.66,604.2300000000001,9.49,0.0,713.04
1621,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2059.940000000005,1,49,1100.8300000000015,85.16,75.46000000000004,0.0,296.26000000000005,0.0,2.41,179.97
1622,1,0,3.0,2.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,2976.189999999992,14,88,1515.3800000000017,60.69,359.9100000000002,202.98,261.30999999999995,104.88000000000001,0.0,32.14
1623,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035.9999999999977,0,109,1173.700000000001,46.75,115.25000000000001,281.0,204.06000000000006,10.0,7.34,511.1100000000001
1624,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.010000000001,1,60,555.5300000000001,123.59,171.81999999999996,0.0,48.07000000000001,1.69,0.0,239.74000000000004
1625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.86999999999998,1,29,97.62,0.0,22.96,0.0,26.810000000000002,0.0,59.589999999999996,15.89
1626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.959999999999994,147,2,22.97,0.0,0.0,0.0,19.99,0.0,0.0,0.0
1627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.82,1,79,725.4200000000004,70.71000000000001,122.35000000000004,626.9,165.34,7.48,0.0,212.02000000000007
1628,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.10000000000005,367,11,88.4,6.63,0.0,0.0,61.28000000000001,1.29,0.0,0.0
1629,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.61000000000013,97,6,140.54000000000002,0.0,12.19,0.0,53.240000000000016,0.0,0.0,19.86
1630,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,7453.659999999911,2,150,2962.9899999999893,617.84,338.44000000000017,0.0,2169.8,2.49,0.0,734.5400000000002
1631,1,0,5.0,2.0,2.0,1.0,0.0,90.0,0.0,0.0,0.0,8585.909999999945,1,276,5812.829999999988,389.92000000000013,181.4200000000001,22.5,596.0900000000003,8.65,33.69,790.7099999999995
1632,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.8900000000028,9,59,1043.0400000000004,175.21999999999997,238.28000000000006,224.67,206.66000000000003,2.89,0.0,13.55
1633,1,1,9.0,3.0,4.0,2.0,6.0,183.0,6.0,0.67,0.03,8069.069999999903,0,175,4105.849999999975,798.7499999999999,552.0600000000006,426.93,739.5200000000004,16.16,84.85,574.4000000000001
1634,1,1,4.0,3.0,1.0,0.0,2.0,63.0,2.0,0.5,0.03,3583.959999999992,17,67,2261.010000000005,57.739999999999995,81.78,10.0,659.3400000000003,6.37,0.0,289.52
1635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.02,18,16,61.94,0.0,11.579999999999998,0.0,13.85,0.0,0.0,5.47
1636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,439,3,10.32,0.0,5.98,0.0,0.0,0.0,0.0,0.0
1637,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.87,5,37,56.730000000000004,10.059999999999999,1.01,0.0,37.34,0.0,0.0,4.22
1638,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.41000000000014,1,38,282.8400000000001,3.56,72.7,0.0,28.639999999999997,2.0,0.0,14.64
1639,1,0,3.0,2.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,1851.700000000001,16,85,1122.6700000000012,15.92,74.3,0.0,182.15999999999997,0.0,0.0,277.92
1640,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,3953.6899999999923,15,132,1528.0000000000014,69.9,63.440000000000005,630.12,1370.400000000002,0.0,3.03,77.61000000000001
1641,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.6800000000002,13,43,224.81000000000003,0.0,36.779999999999994,95.16,18.919999999999998,2.0,0.0,14.91
1642,1,1,5.0,4.0,1.0,0.0,2.0,97.0,2.0,0.4,0.02,1692.390000000003,7,105,902.7000000000012,2.99,588.8600000000007,9.18,63.33,39.36000000000001,0.0,23.38
1643,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.990000000001,26,32,743.4800000000006,15.68,26.069999999999997,69.06,109.60999999999999,0.0,0.0,68.51000000000002
1644,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.07999999999998,470,10,88.73,0.0,0.88,0.0,31.65,0.0,0.0,3.59
1645,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.41000000000003,260,6,131.39999999999998,0.0,43.58,0.0,10.57,6.78,0.0,24.25
1646,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1538.1200000000022,15,66,1246.2600000000014,49.28,20.99,0.0,142.25000000000003,2.99,0.0,23.189999999999998
1647,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.589999999999996,45,7,17.700000000000003,0.0,5.03,0.0,3.99,0.0,0.0,5.08
1648,1,1,4.0,2.0,2.0,0.0,3.0,64.0,3.0,0.75,0.05,4503.339999999989,8,99,2055.090000000004,202.17000000000002,196.73000000000002,990.53,269.14000000000004,4.0,0.0,588.84
1649,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.4400000000003,16,33,290.6700000000001,8.09,147.14000000000004,0.0,30.990000000000002,14.16,0.0,60.080000000000005
1650,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.4100000000026,2,82,646.7600000000001,37.21,497.98000000000053,0.0,174.20000000000005,82.28,0.0,244.39999999999998
1651,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.120000000002,5,46,477.2599999999996,77.10000000000001,157.68999999999997,0.0,462.31,32.95,0.0,18.15
1652,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.39,25,24,411.8500000000001,8.17,9.969999999999999,0.0,163.55,0.0,0.0,3.52
1653,1,0,5.0,2.0,2.0,1.0,0.0,92.0,0.0,0.0,0.0,14781.969999999894,2,424,6382.959999999966,382.96000000000026,1964.830000000005,2060.3599999999997,921.9300000000027,88.9,1.2,1364.2799999999993
1654,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.89,24,29,307.96000000000004,5.0,34.03,0.0,140.78,0.0,0.0,9.41
1655,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.3100000000001,12,40,229.28999999999996,33.25,36.589999999999996,0.0,97.41999999999997,4.57,0.0,40.010000000000005
1656,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.67999999999995,6,7,160.63,17.310000000000002,6.1,0.0,94.38999999999999,14.469999999999999,0.0,3.81
1657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.46,30,29,132.69999999999996,12.23,7.98,94.89,62.06000000000001,0.0,0.0,10.770000000000001
1658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.5299999999997,8,51,687.210000000001,135.29999999999998,74.34,0.0,74.35000000000001,3.99,0.0,245.26000000000002
1659,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2092.7899999999995,0,102,1305.670000000001,58.180000000000014,335.72,0.0,78.79,52.14000000000001,6.78,95.78999999999999
1660,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1615.2800000000004,14,47,973.82,17.12,40.71000000000001,68.0,55.670000000000016,0.0,0.0,133.86999999999995
1661,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.1000000000013,39,35,432.65,39.64,180.7,0.0,117.20999999999998,10.98,0.0,16.950000000000003
1662,1,0,7.0,2.0,5.0,0.0,0.0,119.0,0.0,0.0,0.0,7208.209999999901,5,68,3726.369999999976,452.4400000000001,1027.3000000000013,0.0,766.8900000000016,30.22,14.409999999999998,544.6600000000001
1663,1,0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1302.28,2,140,163.10999999999999,2.49,2.99,815.3699999999999,282.03999999999996,3.19,0.0,0.0
1664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0900000000017,2,24,730.9600000000003,11.23,18.89,20.0,165.0,0.0,0.0,146.24
1665,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5700000000013,6,81,543.08,31.76,32.279999999999994,0.0,46.600000000000016,42.86000000000001,0.0,20.51
1666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.45,2,76,536.5699999999998,22.21,13.5,20.0,345.96999999999997,0.0,0.0,26.630000000000003
1667,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,749.4100000000002,1,37,403.9799999999998,46.25,35.720000000000006,0.0,109.31999999999998,13.56,3.26,45.959999999999994
1668,1,0,2.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,1879.2400000000034,2,78,690.4900000000005,15.49,108.64000000000001,245.54000000000002,261.72999999999996,360.98000000000013,2.15,59.739999999999995
1669,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.19,7,6,101.05,0.0,27.440000000000005,0.0,18.220000000000002,4.99,0.0,0.0
1670,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48000000000003,39,17,38.47,9.79,3.55,0.0,13.47,0.0,0.0,13.76
1671,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1219.8700000000008,1,35,842.2899999999996,17.509999999999998,114.78,0.0,113.22999999999996,19.32,5.44,11.17
1672,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1375.1900000000005,8,59,730.5200000000002,7.74,72.94,0.0,210.13,0.0,0.0,84.35
1673,1,0,4.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4184.459999999978,77,91,2127.850000000006,72.33000000000001,275.61000000000007,594.6000000000001,326.99,4.29,0.0,433.1
1674,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.27999999999997,167,8,90.0,0.0,2.0,0.0,2.98,0.0,0.0,18.320000000000004
1675,1,0,7.0,4.0,3.0,0.0,0.0,123.0,0.0,0.0,0.0,4603.01999999998,14,95,2060.6300000000015,214.89000000000001,257.12,0.0,452.99000000000024,468.70999999999947,0.0,467.2100000000001
1676,1,0,3.0,2.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,3508.6899999999837,19,74,1697.6900000000032,73.05000000000001,487.71000000000055,181.89,152.90999999999997,508.46999999999974,0.0,0.0
1677,1,1,8.0,4.0,4.0,0.0,5.0,115.0,5.0,0.62,0.04,10207.429999999888,0,161,6502.209999999936,138.45000000000002,424.13000000000034,0.0,1739.5100000000014,12.46,22.02,437.46000000000015
1678,1,0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,2424.5699999999956,1,73,1148.2900000000009,26.490000000000002,71.33999999999999,18.0,639.4700000000004,7.68,0.0,203.12999999999997
1679,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.65000000000006,460,37,61.68,25.869999999999997,18.32,0.0,34.040000000000006,0.0,20.459999999999997,0.0
1680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.1600000000049,8,41,1209.9300000000026,6.970000000000001,64.43000000000002,0.0,190.41,0.0,4.76,51.709999999999994
1681,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,2349.659999999999,0,81,1315.7600000000027,167.25000000000003,194.00000000000003,199.16,86.57000000000001,0.0,3.41,149.20000000000002
1682,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15000000000003,55,7,57.18000000000001,0.0,1.98,0.0,3.37,0.0,0.0,5.37
1683,1,0,4.0,2.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,1479.8900000000024,13,74,611.2700000000004,43.790000000000006,66.99000000000001,25.82,519.15,0.0,3.59,109.05
1684,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.2400000000011,9,36,765.8500000000006,39.44,35.31,20.0,113.66999999999997,0.0,0.0,118.13
1685,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,809.5600000000005,19,75,522.6300000000001,10.04,17.72,0.0,126.88999999999999,0.0,37.56,0.0
1686,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,927.4899999999994,3,67,561.5700000000002,80.73,10.670000000000002,25.0,56.73,8.72,57.44999999999999,38.160000000000004
1687,1,1,5.0,2.0,2.0,1.0,7.0,54.0,7.0,1.4,0.13,3254.30999999998,0,93,1837.0200000000032,60.86,298.0400000000001,0.0,507.4500000000001,21.940000000000005,0.0,276.0900000000001
1688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.4300000000007,56,33,427.4899999999999,5.6899999999999995,21.759999999999998,83.01,47.8,0.0,5.84,73.28
1689,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2183.2499999999977,9,102,810.8300000000005,12.030000000000001,42.55000000000001,266.4,341.24000000000007,0.0,0.0,439.68000000000006
1690,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.7700000000006,10,42,464.4499999999998,11.78,37.480000000000004,0.0,206.65000000000006,10.0,0.0,93.82000000000001
1691,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.2200000000003,12,38,1072.82,292.92,119.75,0.0,135.69,2.79,0.0,16.54
1692,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1487.2700000000013,4,108,836.7999999999997,23.37,37.22,175.01999999999998,112.37,9.48,18.35,99.36
1693,1,1,4.0,2.0,2.0,0.0,2.0,78.0,2.0,0.5,0.03,6219.889999999919,5,141,3202.5499999999897,50.15000000000001,636.0400000000005,214.36,481.10000000000014,1161.3800000000008,10.969999999999999,54.95
1694,1,1,5.0,2.0,3.0,0.0,7.0,72.0,7.0,1.4,0.1,5956.469999999965,1,190,3323.389999999993,170.64999999999998,257.4300000000002,882.8199999999999,333.2900000000002,0.0,16.69,551.65
1695,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1087.3800000000012,0,139,652.0200000000003,12.23,51.59,142.25,75.39,37.75,0.0,0.0
1696,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2304.1999999999994,11,53,1298.1100000000015,71.42000000000002,222.64000000000001,0.0,520.2300000000004,12.139999999999999,14.209999999999997,82.21000000000001
1697,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.1800000000005,8,34,468.25,0.0,32.78,25.0,109.04999999999995,1.49,0.0,72.86999999999999
1698,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.4400000000007,54,24,493.0500000000001,96.04,205.19000000000005,0.0,42.47,2.49,0.0,79.01
1699,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0700000000005,16,18,423.5600000000002,37.63,37.55,0.0,28.639999999999997,0.0,0.0,121.88
1700,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.8799999999994,10,24,606.41,19.18,0.68,0.0,28.629999999999995,0.0,10.95,100.48000000000002
1701,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.8600000000006,2,27,544.9600000000003,8.97,95.95999999999998,218.70999999999998,79.62,0.0,0.0,166.03
1702,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.4300000000019,15,18,629.39,104.62999999999998,58.60000000000002,0.0,17.560000000000002,0.0,3.02,140.34999999999997
1703,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,3243.2299999999923,1,159,1791.0500000000015,27.61,159.02999999999997,0.0,473.6499999999997,4.48,25.900000000000002,430.50000000000006
1704,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.9,3,30,165.17999999999998,19.740000000000002,5.98,30.0,21.410000000000004,0.0,3.49,0.0
1705,1,0,6.0,3.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0,1452.610000000002,0,131,787.5900000000013,2.7800000000000002,54.629999999999995,13.0,197.50000000000017,0.0,0.0,146.22999999999996
1706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.16,51,7,100.59999999999997,5.58,8.7,0.0,19.99,0.0,0.0,0.0
1707,1,1,4.0,3.0,1.0,0.0,1.0,61.0,1.0,0.25,0.02,5544.419999999948,0,624,2984.4099999999953,171.16000000000017,104.82000000000002,0.0,1703.2100000000025,29.62,10.11,97.53
1708,1,1,2.0,2.0,0.0,0.0,3.0,32.0,3.0,1.5,0.09,2891.4799999999927,0,46,1770.1500000000012,49.580000000000005,222.18000000000004,0.0,164.60000000000002,0.0,0.0,471.03
1709,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1812.720000000002,4,79,970.4200000000004,22.620000000000005,80.43,114.18,425.99,3.0,6.71,41.46
1710,1,1,6.0,4.0,2.0,0.0,4.0,89.0,4.0,0.67,0.04,10622.81999999992,2,181,4192.019999999988,635.4700000000004,864.3300000000005,791.4799999999999,2872.899999999998,176.24000000000004,0.0,518.3500000000003
1711,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.1500000000001,117,10,279.7500000000001,18.630000000000003,31.960000000000004,28.75,37.33,2.99,0.0,24.25
1712,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.7100000000002,77,23,226.61999999999998,30.71,41.230000000000004,0.0,106.48999999999998,34.790000000000006,7.8,14.52
1713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.6300000000008,7,26,788.8800000000005,36.010000000000005,76.86,0.0,74.72,0.0,0.0,8.74
1714,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.57999999999998,57,7,86.08999999999999,4.99,1.29,0.0,18.51,0.0,0.0,7.4
1715,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0200000000009,6,44,308.55000000000007,31.380000000000003,126.76999999999995,0.0,175.06,35.510000000000005,10.34,39.279999999999994
1716,1,0,3.0,1.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,1663.0500000000045,7,156,909.950000000003,20.37,84.53999999999999,32.0,404.9700000000004,0.2,11.02,65.29999999999998
1717,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.5300000000022,5,61,787.5800000000006,0.0,119.72999999999988,0.0,0.0,23.92,0.0,202.31000000000006
1718,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.3200000000004,7,26,284.86,62.879999999999995,52.94,0.0,59.43000000000001,0.0,6.2700000000000005,63.959999999999994
1719,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.5600000000024,3,36,1228.650000000002,18.6,165.34999999999997,0.0,41.870000000000005,6.0,2.95,93.16999999999999
1720,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,4220.869999999972,0,118,2611.8399999999942,271.78000000000003,225.42999999999995,113.52000000000001,457.0900000000005,5.97,6.91,277.11999999999995
1721,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.6599999999999,15,10,171.55999999999997,0.0,2.25,0.0,4.38,2.98,3.03,15.02
1722,1,0,5.0,3.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,9915.409999999927,7,224,7203.689999999971,93.69,717.8100000000007,722.7099999999998,490.64000000000004,31.970000000000002,0.0,226.09000000000003
1723,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3811.6599999999867,12,72,2595.3299999999967,144.94,247.68999999999997,45.0,35.34,0.0,0.0,509.01
1724,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.109999999999,3,86,1254.800000000001,62.18000000000001,203.88000000000005,42.59,418.59,4.49,0.0,28.509999999999998
1725,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.8800000000006,14,16,411.9900000000002,35.81,115.62999999999997,0.0,25.31,40.27000000000001,0.0,25.07
1726,1,1,5.0,3.0,2.0,0.0,20.0,69.0,20.0,4.0,0.29,5741.679999999969,1,134,2234.91,197.37000000000003,576.0300000000007,1112.8299999999997,689.8500000000003,417.00999999999993,0.0,174.89999999999998
1727,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.01,468,2,20.450000000000003,0.0,8.07,0.0,28.549999999999997,0.0,0.0,10.96
1728,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.9600000000004,17,15,481.73000000000025,0.0,32.46000000000001,0.0,168.73,5.0,0.0,7.52
1729,1,0,6.0,4.0,2.0,0.0,0.0,92.0,0.0,0.0,0.0,2652.6199999999953,6,77,1647.0800000000029,95.09999999999998,109.90999999999995,10.0,271.13,52.22000000000001,76.61999999999999,105.71000000000001
1730,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.349999999999,6,145,80.82000000000004,3.99,0.0,2866.46,34.79,0.0,0.0,0.0
1731,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,2148.9399999999982,3,49,1155.1900000000007,55.24,82.28999999999999,81.0,381.71000000000015,1.49,27.96,185.69000000000005
1732,1,1,3.0,2.0,1.0,0.0,1.0,43.0,1.0,0.33,0.02,2726.579999999993,0,75,1277.5000000000005,133.23,199.98999999999995,0.0,657.6500000000009,89.43999999999998,9.129999999999999,143.92
1733,1,0,2.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,893.5600000000007,1,21,278.73,7.470000000000001,82.15999999999998,0.0,300.8400000000002,0.0,3.43,104.27999999999999
1734,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.34000000000003,7,16,59.39,0.0,10.76,20.05,27.59,3.87,3.7,0.0
1735,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2319.4199999999983,1,58,901.6400000000012,204.16000000000005,138.0,168.72,373.5499999999999,2.69,11.059999999999999,342.34999999999997
1736,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.2100000000001,80,19,245.82999999999996,0.0,6.4799999999999995,0.0,67.52000000000001,0.0,0.0,0.0
1737,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.00000000000009,4,17,105.35000000000002,0.0,24.24,0.0,29.709999999999997,8.629999999999999,0.0,0.0
1738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0600000000006,1,49,613.4000000000001,91.47,20.69,0.0,86.98999999999998,0.0,0.0,111.02000000000001
1739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.7900000000004,2,25,415.74999999999983,29.930000000000003,12.790000000000001,0.0,16.83,0.0,0.0,35.41
1740,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9059.999999999894,0,281,3495.7099999999846,349.35,1470.8600000000035,197.57,1124.670000000001,50.61000000000001,511.32,134.02
1741,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.66,7,12,65.64999999999999,5.09,1.4,19.6,14.85,0.0,0.0,1.59
1742,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1860.810000000005,2,244,1134.940000000001,14.33,1.69,5.0,101.38999999999999,0.0,0.0,417.3800000000003
1743,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.6100000000001,3,35,536.15,5.98,55.25000000000001,311.03,67.72,0.0,0.0,41.04
1744,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.1000000000008,2,47,223.35999999999984,0.0,134.94999999999993,0.0,432.1999999999998,1.42,0.0,29.259999999999998
1745,1,0,5.0,4.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,2383.2799999999984,3,117,1378.8800000000006,27.490000000000002,163.20999999999998,0.0,50.230000000000004,0.0,0.0,350.4699999999999
1746,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1890.430000000002,9,43,649.7000000000002,4.67,49.040000000000006,31.35,758.8100000000011,0.0,4.19,199.58999999999997
1747,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2496.609999999998,2,73,1196.3300000000008,38.22,143.28999999999994,485.98999999999995,104.22999999999999,31.510000000000005,3.47,267.0400000000001
1748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.2199999999884,1,178,2121.46,225.07999999999996,88.24000000000001,363.59000000000003,400.90000000000003,72.29999999999998,0.0,273.29
1749,1,0,3.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,3240.839999999992,12,101,1480.5400000000022,292.36,137.69,779.7599999999999,359.2900000000002,2.0,0.0,80.56999999999998
1750,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7200000000004,7,17,296.02000000000004,10.97,49.6,26.25,98.80999999999999,0.0,0.0,70.85
1751,1,0,3.0,1.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,3402.339999999998,0,122,1899.6800000000053,126.40000000000003,109.04999999999998,0.0,583.309999999999,6.18,14.48,311.92999999999995
