household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
1488,1,1,4.0,3.0,1.0,0.0,6.0,61.0,6.0,1.5,0.1,3246.9199999999946,19,76,1599.6800000000035,125.34,189.70000000000007,102.0,699.3100000000005,0.0,0.0,135.53,3,0,1,4,Mid-value,25-34,A,50-74K,Probable Owner,Single Female,2,None/Unknown
1491,1,1,6.0,3.0,2.0,1.0,1.0,74.0,1.0,0.17,0.01,5635.969999999937,1,289,3111.399999999992,107.07999999999998,645.9700000000008,0.0,1008.0000000000009,11.96,36.06,426.1700000000002,3,2,2,7,High-value,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1492,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1226.2900000000018,2,95,502.6299999999998,5.99,263.2099999999999,0.0,106.48,1.69,0.0,174.57,3,0,0,3,Low-value,65+,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1494,1,1,4.0,3.0,1.0,0.0,2.0,63.0,2.0,0.5,0.03,2595.089999999997,11,85,1671.830000000004,42.86,139.61999999999998,0.0,164.0,7.7700000000000005,0.0,291.14,3,0,1,4,Mid-value,65+,B,25-34K,Unknown,Single Female,1,None/Unknown
1499,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2106.090000000002,0,89,1106.3800000000006,33.699999999999996,102.33999999999997,0.0,211.22,0.0,0.0,263.2,3,0,0,3,Low-value,55-64,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1505,1,1,5.0,3.0,2.0,0.0,3.0,82.0,3.0,0.6,0.04,4053.229999999982,55,103,1915.870000000006,466.90000000000003,98.19000000000003,0.0,703.580000000001,4.09,192.38,254.33000000000004,2,0,1,3,Low-value,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown
1509,1,1,5.0,2.0,3.0,0.0,1.0,68.0,1.0,0.2,0.01,6452.829999999928,1,204,3002.359999999987,188.04999999999995,299.4100000000001,1329.0400000000002,637.5000000000003,350.6400000000001,66.87,111.27,3,1,2,6,Mid-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1517,1,0,5.0,3.0,1.0,1.0,0.0,87.0,0.0,0.0,0.0,3871.0399999999936,3,135,2568.950000000001,180.80999999999997,264.86,81.4,405.6000000000002,14.14,0.0,113.82,3,1,1,5,Mid-value,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2
1524,1,0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,2800.8099999999954,1,60,1258.2100000000012,95.59999999999998,261.7500000000001,477.49,282.22,53.990000000000016,0.0,21.79,3,0,1,4,Mid-value,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1527,1,0,15.0,5.0,8.0,2.0,0.0,202.0,0.0,0.0,0.0,17295.17999999996,1,321,7177.859999999939,457.10000000000025,979.4300000000013,4005.9600000000005,2060.480000000003,399.7100000000002,0.0,903.9299999999995,3,2,3,8,High-value,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1528,1,1,9.0,5.0,3.0,1.0,1.0,149.0,1.0,0.11,0.01,8086.549999999896,0,239,3764.08999999998,167.26000000000005,493.3800000000004,708.6,1849.1900000000028,10.99,15.36,353.5099999999999,3,1,2,6,Mid-value,35-44,B,125-149K,Unknown,Single Female,1,None/Unknown
1529,1,1,8.0,3.0,3.0,2.0,19.0,135.0,19.0,2.38,0.14,9025.509999999907,4,244,3903.61999999999,16.85,312.6000000000002,1482.0,1922.450000000002,7.779999999999999,3.79,684.16,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Single Male,1,None/Unknown
1534,1,1,12.0,3.0,8.0,1.0,15.0,182.0,15.0,1.25,0.08,8449.679999999918,3,313,4981.949999999967,81.06000000000002,302.2600000000002,1747.9699999999996,539.1400000000004,60.910000000000004,34.80999999999999,142.73999999999998,3,2,2,7,High-value,25-34,A,75-99K,Renter,2 Adults Kids,3,1
1536,1,0,10.0,4.0,5.0,1.0,0.0,172.0,0.0,0.0,0.0,6960.189999999948,0,164,3726.9999999999886,91.33,284.0400000000002,1088.34,922.3600000000007,12.0,7.64,220.01,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
1537,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,2878.579999999992,20,148,1110.5100000000018,58.98,27.82,297.77000000000004,831.4400000000004,33.800000000000004,0.0,227.10000000000005,3,1,1,5,Mid-value,19-24,A,35-49K,Renter,2 Adults Kids,3,1
1540,1,0,5.0,3.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,3598.689999999983,1,143,2565.6500000000015,134.07999999999996,39.85,0.0,360.9800000000004,0.0,3.71,118.00000000000001,3,1,1,5,Mid-value,45-54,U,15-24K,Unknown,2 Adults Kids,4,2
1541,1,1,10.0,3.0,6.0,1.0,6.0,163.0,6.0,0.6,0.04,7743.349999999924,6,102,4737.079999999966,241.04000000000008,631.0900000000007,43.76,1019.5500000000012,2.98,0.0,431.16,3,0,2,5,Mid-value,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown
1545,1,0,5.0,3.0,1.0,1.0,0.0,74.0,0.0,0.0,0.0,3948.5299999999784,2,174,1982.7900000000034,18.23,439.35000000000036,0.0,735.3500000000005,111.00999999999999,5.04,131.04,3,1,1,5,Mid-value,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1549,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1988.9100000000012,0,177,608.4500000000007,96.73000000000003,196.2800000000001,203.11999999999998,103.58999999999997,0.99,0.0,315.8100000000002,3,1,0,4,Mid-value,45-54,U,15-24K,Homeowner,Unknown,1,None/Unknown
1556,1,0,5.0,3.0,1.0,1.0,0.0,95.0,0.0,0.0,0.0,3799.799999999981,1,138,2418.6400000000044,5.27,331.45000000000016,0.0,287.27000000000015,1.99,0.0,335.14000000000004,3,1,1,5,Mid-value,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1557,1,0,7.0,3.0,3.0,1.0,0.0,87.0,0.0,0.0,0.0,6528.3599999999215,1,195,2349.680000000001,96.85000000000004,1092.8000000000009,1667.5699999999995,655.9800000000001,393.57000000000005,3.67,29.59,3,1,2,6,Mid-value,25-34,A,100-124K,Renter,1 Adult Kids,4,2
1563,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4754.879999999973,13,113,2494.110000000003,113.68999999999998,635.2600000000003,66.0,432.1400000000001,74.86,15.79,502.1399999999999,3,1,1,5,Mid-value,45-54,A,75-99K,Homeowner,Unknown,3,1
1566,1,1,4.0,1.0,2.0,1.0,4.0,72.0,4.0,1.0,0.06,10567.70999999994,2,347,5739.359999999941,76.50999999999999,506.17000000000075,1329.1700000000003,1063.000000000001,38.260000000000005,0.0,667.8700000000001,3,2,2,7,High-value,35-44,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1567,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2124.2300000000023,3,155,908.7300000000013,105.68000000000004,403.04000000000065,0.0,272.1200000000001,79.97999999999998,0.0,236.10000000000002,3,1,0,4,Mid-value,45-54,U,15-24K,Renter,Single Male,1,None/Unknown
1568,1,1,5.0,3.0,2.0,0.0,2.0,73.0,2.0,0.4,0.03,4575.939999999978,3,81,2418.089999999999,170.76000000000005,296.3600000000001,0.0,347.22000000000025,3.69,11.17,754.2400000000004,3,0,1,4,Mid-value,55-64,B,35-49K,Homeowner,Single Female,1,None/Unknown
1572,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2544.409999999997,0,52,1424.9300000000012,66.13000000000001,163.01000000000005,215.5,199.11,0.0,3.59,232.64000000000004,3,0,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1578,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2846.8099999999904,14,94,1694.0800000000017,96.79999999999998,156.41999999999996,74.69000000000001,163.30999999999997,1.19,100.63,310.95,3,0,1,4,Mid-value,45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown
1580,1,0,2.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,1771.0199999999968,1,201,1035.2100000000003,59.02000000000001,50.32000000000001,46.0,135.27999999999997,50.39000000000001,80.41999999999999,166.61999999999998,3,1,0,4,Mid-value,19-24,B,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
1585,1,0,7.0,3.0,4.0,0.0,0.0,112.0,0.0,0.0,0.0,9353.849999999897,6,150,3544.829999999985,499.2100000000003,571.9700000000005,1034.8400000000001,1977.050000000003,241.09,0.0,264.90000000000003,3,1,2,6,Mid-value,45-54,B,150-174K,Homeowner,Single Female,1,None/Unknown
1588,1,1,4.0,3.0,1.0,0.0,1.0,62.0,1.0,0.25,0.02,5199.97999999994,3,234,2021.150000000004,275.31,1022.8700000000009,103.37,705.9200000000008,211.6499999999999,7.65,203.38000000000002,3,1,1,5,Mid-value,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown
1591,1,1,4.0,2.0,2.0,0.0,28.0,68.0,28.0,7.0,0.41,4844.959999999974,3,111,2314.9099999999994,54.51,593.4500000000007,354.65000000000003,176.48,83.77999999999999,28.94,173.45999999999998,3,1,1,5,Mid-value,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown
1595,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,5644.069999999957,1,139,2488.47999999999,464.96000000000015,300.4100000000003,924.3699999999999,253.07000000000002,6.2700000000000005,57.28999999999999,340.18,3,1,2,6,Mid-value,45-54,U,50-74K,Homeowner,Single Male,1,None/Unknown
1604,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,818.4099999999993,0,156,628.39,41.569999999999986,35.660000000000004,0.0,65.28000000000002,2.69,0.0,2.72,3,1,0,4,Mid-value,35-44,U,35-49K,Probable Owner,2 Adults No Kids,2,None/Unknown
1609,1,1,3.0,2.0,1.0,0.0,4.0,45.0,4.0,1.33,0.09,27859.6800000005,0,412,12546.159999999903,1236.13,2485.549999999997,871.1100000000001,3653.4299999999803,129.28999999999996,53.77,341.47000000000014,3,2,3,8,High-value,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+
1618,1,1,5.0,3.0,2.0,0.0,8.0,79.0,8.0,1.6,0.1,4562.479999999968,0,99,2140.9100000000035,190.67000000000007,477.4800000000006,864.2800000000001,418.77000000000004,77.86,58.21000000000001,35.339999999999996,3,0,1,4,Mid-value,35-44,A,75-99K,Homeowner,Single Female,2,None/Unknown
1627,1,1,2.0,1.0,1.0,0.0,1.0,18.0,1.0,0.5,0.06,3484.019999999984,0,114,1234.3900000000006,86.69,239.26000000000005,894.9,260.7300000000001,7.48,0.0,320.77000000000015,3,1,1,5,Mid-value,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown
1631,1,0,7.0,3.0,3.0,1.0,0.0,123.0,0.0,0.0,0.0,10427.209999999923,0,353,7110.939999999987,438.6400000000002,216.74000000000015,22.5,723.8700000000005,10.65,33.69,959.7699999999998,3,2,2,7,High-value,19-24,B,Under 15K,Renter,1 Adult Kids,4,3+
1633,1,1,12.0,4.0,6.0,2.0,11.0,234.0,11.0,0.92,0.05,10162.779999999919,5,219,5339.349999999965,962.2200000000003,669.6600000000009,481.93,960.3400000000009,16.16,110.08,690.51,3,1,2,6,Mid-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1634,1,1,4.0,3.0,1.0,0.0,2.0,63.0,2.0,0.5,0.03,4616.139999999987,2,85,2966.3600000000015,80.00999999999999,101.31000000000002,10.0,816.2600000000003,8.06,6.54,360.88999999999993,3,0,1,4,Mid-value,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+
1648,1,1,7.0,3.0,3.0,1.0,5.0,106.0,5.0,0.71,0.05,5250.359999999981,27,116,2244.8600000000006,208.28000000000003,212.39000000000004,1309.08,469.23000000000036,4.0,0.0,595.6800000000001,3,1,1,5,Mid-value,35-44,U,15-24K,Probable Renter,Single Female,1,None/Unknown
1649,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.4000000000012,0,48,498.39000000000027,8.09,233.6700000000001,27.66,51.99,14.16,0.0,95.44,3,0,0,3,Low-value,35-44,B,150-174K,Homeowner,Single Male,1,None/Unknown
1650,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.1599999999985,6,106,777.41,37.21,639.1400000000008,0.0,203.62000000000006,96.65,0.0,247.57999999999998,3,0,0,3,Low-value,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1
1653,1,1,10.0,3.0,5.0,2.0,1.0,173.0,1.0,0.1,0.01,19153.750000000106,1,541,8268.019999999946,497.6500000000004,2328.2,2626.030000000001,1227.8400000000033,101.78,5.94,1829.9099999999994,3,2,3,8,High-value,35-44,B,Under 15K,Homeowner,Single Female,1,None/Unknown
1662,1,0,11.0,3.0,8.0,0.0,0.0,171.0,0.0,0.0,0.0,8617.939999999877,9,83,4593.119999999957,548.39,1208.2200000000018,0.0,856.7800000000016,32.22,14.409999999999998,642.1000000000001,3,0,2,5,Mid-value,35-44,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
1676,1,1,6.0,3.0,3.0,0.0,2.0,110.0,2.0,0.33,0.02,5203.429999999943,5,97,2589.8499999999985,114.21,750.9800000000004,189.20999999999998,207.37000000000003,858.1600000000005,0.0,0.0,3,0,1,4,Mid-value,35-44,U,75-99K,Unknown,2 Adults No Kids,2,None/Unknown
1677,1,1,12.0,4.0,7.0,1.0,5.0,195.0,5.0,0.42,0.03,12559.609999999877,7,193,8043.729999999911,150.41000000000005,491.7400000000006,0.0,2100.2400000000002,19.99,22.02,600.3899999999999,3,1,3,7,High-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1678,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,2613.989999999994,12,79,1266.410000000002,26.490000000000002,74.69999999999999,18.0,675.5300000000004,7.68,0.0,213.46999999999997,3,0,1,4,Mid-value,45-54,U,75-99K,Unknown,Single Female,1,None/Unknown
1680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.6800000000053,23,51,1304.450000000003,7.970000000000001,75.88,0.0,202.93999999999997,0.0,8.68,90.00999999999999,3,0,0,3,Low-value,25-34,A,15-24K,Homeowner,2 Adults Kids,3,1
1686,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1313.7599999999995,0,95,790.9400000000004,154.69000000000003,13.450000000000001,25.0,107.49,10.39,64.05999999999999,41.46,3,0,0,3,Low-value,45-54,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1689,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2711.789999999995,1,122,1082.51,12.030000000000001,51.97000000000001,285.4,369.4100000000001,0.0,0.0,517.3100000000001,3,1,1,5,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
1692,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2017.1800000000023,1,150,1155.0000000000005,23.37,42.37,275.21999999999997,155.23000000000008,22.450000000000003,18.35,112.44,3,1,0,4,Mid-value,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown
1693,1,1,7.0,3.0,3.0,1.0,2.0,136.0,2.0,0.29,0.01,8354.549999999876,1,164,4262.899999999974,144.77,838.0400000000008,214.36,625.7800000000004,1449.3700000000024,17.15,297.2000000000001,3,1,2,6,Mid-value,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1
1694,1,1,9.0,3.0,5.0,1.0,7.0,150.0,7.0,0.78,0.05,8055.469999999946,0,249,4269.849999999985,228.01,337.0900000000004,1515.0700000000002,377.44000000000017,0.0,19.240000000000002,734.1800000000001,3,1,2,6,Mid-value,35-44,U,15-24K,Probable Renter,Single Female,1,None/Unknown
1695,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1174.5600000000006,1,160,712.7200000000005,12.23,58.92,142.25,86.66000000000001,43.13,0.0,0.0,3,1,0,4,Mid-value,35-44,U,25-34K,Homeowner,Single Male,1,None/Unknown
1696,1,0,5.0,3.0,2.0,0.0,0.0,77.0,0.0,0.0,0.0,2640.0099999999948,7,62,1440.4200000000014,75.58000000000001,233.30000000000004,0.0,643.0000000000005,12.139999999999999,14.209999999999997,82.21000000000001,3,0,1,4,Mid-value,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1
1707,1,1,8.0,4.0,4.0,0.0,1.0,117.0,1.0,0.12,0.01,6580.489999999926,2,749,3413.679999999993,186.41000000000022,133.31999999999996,0.0,2111.570000000001,40.28,10.11,144.94,3,3,2,8,High-value,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown
1708,1,1,3.0,3.0,0.0,0.0,3.0,48.0,3.0,1.0,0.06,3571.5999999999867,11,58,2196.1,71.3,242.92000000000007,0.0,210.58000000000004,0.0,0.0,560.7199999999998,3,0,1,4,Mid-value,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown
1709,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2141.6400000000012,4,87,1191.110000000002,22.620000000000005,86.12,114.18,481.62,3.0,6.71,62.84,3,0,0,3,Low-value,25-34,A,35-49K,Unknown,2 Adults Kids,3,1
1710,1,1,10.0,5.0,5.0,0.0,4.0,150.0,4.0,0.4,0.03,11984.589999999911,6,215,4872.509999999977,716.3800000000005,1012.8500000000008,983.49,2935.2499999999973,238.6200000000001,0.0,582.8400000000004,3,1,3,7,High-value,35-44,A,150-174K,Homeowner,Single Male,2,None/Unknown
1720,1,0,8.0,3.0,3.0,2.0,0.0,149.0,0.0,0.0,0.0,5755.689999999938,7,142,3588.2199999999752,353.9500000000001,310.55000000000007,113.52000000000001,625.5600000000006,11.75,6.91,406.01,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
1722,1,1,6.0,4.0,2.0,0.0,1.0,101.0,1.0,0.17,0.01,11229.709999999923,3,258,7978.759999999959,93.69,844.1400000000007,857.7599999999998,576.7300000000002,51.0,0.0,291.7900000000001,3,1,3,7,High-value,45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown
1726,1,1,8.0,4.0,4.0,0.0,27.0,119.0,27.0,3.38,0.23,8131.909999999926,0,182,3293.2399999999857,275.3400000000001,816.8500000000006,1421.7899999999997,1084.3600000000008,516.2999999999998,0.0,220.47000000000003,3,1,2,6,Mid-value,55-64,U,75-99K,Homeowner,Single Female,1,None/Unknown
1740,1,0,4.0,3.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,11938.199999999892,2,390,4577.47999999997,402.61,1897.4200000000046,553.11,1499.7900000000018,74.05,631.0400000000001,137.07000000000002,3,2,3,8,High-value,19-24,U,250K+,Unknown,Single Female,1,None/Unknown
1745,1,0,6.0,5.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,2591.4799999999946,6,125,1500.7200000000007,27.490000000000002,163.20999999999998,0.0,57.400000000000006,0.0,0.0,362.4099999999999,3,1,1,5,Mid-value,45-54,A,Under 15K,Unknown,Single Male,2,None/Unknown
1748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.779999999962,2,247,2847.979999999997,274.38,104.45,563.3900000000001,663.6099999999999,91.72999999999999,5.83,335.03999999999996,3,1,1,5,Mid-value,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown
1749,1,0,6.0,3.0,2.0,1.0,0.0,111.0,0.0,0.0,0.0,4209.349999999978,7,122,1972.2700000000048,334.24999999999994,169.42000000000004,984.7599999999999,463.72000000000025,2.0,8.1,151.27,3,1,1,5,Mid-value,55-64,B,35-49K,Homeowner,Single Male,1,None/Unknown
1751,1,1,5.0,2.0,3.0,0.0,1.0,72.0,1.0,0.2,0.01,4142.869999999992,2,142,2406.8600000000065,126.40000000000003,128.99999999999997,0.0,663.9399999999986,7.68,14.48,381.8900000000001,3,1,1,5,Mid-value,25-34,A,15-24K,Renter,2 Adults Kids,4,2
1753,1,1,6.0,3.0,3.0,0.0,2.0,84.0,2.0,0.33,0.02,2964.049999999988,0,456,1191.2299999999975,68.77999999999999,42.140000000000015,461.09,833.9900000000007,43.650000000000006,8.38,92.55,3,2,1,6,Mid-value,45-54,U,35-49K,Homeowner,Unknown,1,None/Unknown
1759,1,1,6.0,3.0,2.0,1.0,1.0,103.0,1.0,0.17,0.01,4009.61999999999,5,219,2591.8300000000054,152.71,122.56999999999996,159.0,336.03000000000003,12.840000000000002,42.62,152.53000000000003,3,1,1,5,Mid-value,35-44,U,35-49K,Unknown,2 Adults Kids,5+,3+
1762,1,1,8.0,3.0,3.0,2.0,5.0,139.0,5.0,0.62,0.04,15360.139999999908,0,344,6874.579999999926,168.40000000000003,876.7200000000007,3816.670000000001,2044.8900000000026,6.380000000000001,41.349999999999994,423.17,3,2,3,8,High-value,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+
1764,1,1,13.0,2.0,9.0,2.0,9.0,210.0,9.0,0.69,0.04,11412.19999999992,4,135,4985.249999999974,173.36000000000007,732.3000000000006,1305.9999999999998,2186.3299999999986,61.80000000000001,14.96,935.28,3,1,3,7,High-value,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2
1765,1,0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,2949.0099999999925,21,62,1819.4500000000035,30.85,138.81999999999996,65.01,322.16000000000014,0.0,4.99,184.87000000000006,3,0,1,4,Mid-value,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown
1775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485.13999999992,0,211,5446.13999999997,181.0200000000001,603.2900000000009,1353.0400000000002,849.1100000000005,343.5500000000002,46.739999999999995,82.05999999999999,3,1,2,6,Mid-value,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+
1778,1,1,8.0,3.0,3.0,2.0,11.0,120.0,11.0,1.38,0.09,9336.299999999963,1,259,3385.9899999999916,125.74999999999999,406.18000000000035,3202.030000000001,947.2299999999984,17.15,77.62999999999998,528.8800000000001,3,1,2,6,Mid-value,25-34,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1779,1,0,6.0,5.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,3508.5799999999904,8,109,2054.6800000000053,188.57,299.2400000000003,179.5,117.38999999999999,30.21,12.6,278.66,3,1,1,5,Mid-value,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1785,1,0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1555.7000000000032,1,75,792.440000000001,95.16,179.21000000000004,0.0,271.64000000000004,11.34,0.0,90.36000000000001,3,0,0,3,Low-value,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+
1788,1,1,6.0,3.0,2.0,1.0,3.0,73.0,3.0,0.5,0.04,9072.279999999886,1,152,4733.079999999957,393.14000000000016,1260.8000000000015,769.6400000000001,737.4500000000007,941.7299999999996,8.61,0.0,3,1,2,6,Mid-value,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1791,1,1,3.0,3.0,0.0,0.0,3.0,48.0,3.0,1.0,0.06,2970.099999999988,2,140,995.1600000000003,170.90999999999997,231.8500000000002,256.09,312.90000000000003,8.0,4.51,453.88000000000005,3,1,1,5,Mid-value,45-54,B,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
1795,1,1,8.0,3.0,5.0,0.0,14.0,151.0,14.0,1.75,0.09,9751.729999999967,1,1138,6147.489999999948,360.0899999999999,441.38000000000017,290.61,1153.2100000000003,148.52000000000015,0.0,320.40000000000015,3,3,2,8,High-value,45-54,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1796,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,2601.0599999999995,7,60,1742.190000000004,42.27,9.01,226.26,275.27000000000004,1.98,6.84,89.03999999999999,3,0,1,4,Mid-value,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown
1797,1,1,5.0,3.0,0.0,2.0,5.0,98.0,5.0,1.0,0.05,5551.489999999948,1,115,2387.5499999999997,188.92000000000002,442.19000000000034,0.0,368.92,11.49,0.0,733.99,3,1,1,5,Mid-value,65+,U,Under 15K,Homeowner,Single Female,1,None/Unknown
1800,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3667.3099999999918,2,85,1153.780000000001,91.12000000000002,175.24000000000004,1505.8500000000001,476.0000000000003,18.759999999999998,0.0,79.33999999999999,3,0,1,4,Mid-value,35-44,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown
1802,1,1,3.0,1.0,2.0,0.0,1.0,43.0,1.0,0.33,0.02,4835.439999999961,19,52,2612.11,92.03,226.18000000000006,56.7,620.9800000000005,33.120000000000005,1.3599999999999999,702.0299999999999,3,0,1,4,Mid-value,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
1803,1,0,13.0,5.0,5.0,3.0,0.0,191.0,0.0,0.0,0.0,14420.899999999898,0,216,5975.569999999961,66.23,400.42000000000036,0.0,4248.34999999998,21.240000000000002,4.79,564.6100000000001,3,1,3,7,High-value,19-24,A,50-74K,Homeowner,2 Adults Kids,3,1
1804,1,1,8.0,3.0,5.0,0.0,6.0,123.0,6.0,0.75,0.05,10251.189999999931,0,311,3883.7599999999798,154.88,666.2000000000011,1766.6399999999999,2409.750000000002,38.240000000000016,0.0,592.0599999999998,3,2,2,7,High-value,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1812,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1948.9900000000018,0,104,908.2400000000005,6.98,92.16999999999999,105.34,449.4800000000001,48.129999999999995,30.02,79.39999999999999,3,0,0,3,Low-value,45-54,U,50-74K,Unknown,Single Female,1,None/Unknown
1814,1,0,3.0,2.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,4107.849999999969,6,52,2005.7900000000043,146.20999999999998,436.4500000000002,21.18,435.16000000000014,33.02,4.75,347.6199999999999,3,0,1,4,Mid-value,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
1815,1,0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4405.469999999978,3,89,2482.269999999998,130.04,293.5600000000002,643.8900000000001,429.8800000000002,41.900000000000006,20.47,45.69,3,0,1,4,Mid-value,45-54,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown
1816,1,0,5.0,3.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,3869.5099999999798,3,160,1860.2600000000066,44.7,71.92,503.28,1005.930000000001,3.0,0.0,79.47999999999999,3,1,1,5,Mid-value,19-24,B,Under 15K,Renter,2 Adults Kids,5+,3+
